Respondent_ID,Satisfaction_Index,Perceived_Control_Importance_Index
11722,2.857142857142857,2.5
11723,3.0,3.0
11724,3.7142857142857144,4.0
11725,2.7142857142857144,2.0
11726,2.7142857142857144,2.75
11727,2.5714285714285716,4.25
11728,,
11731,4.428571428571429,4.25
11732,3.4285714285714284,3.5
11733,,
11734,,
11735,3.142857142857143,4.0
11736,,
11737,,
11738,4.571428571428571,4.0
11740,3.7142857142857144,4.5
11741,,
11742,,
11743,2.4285714285714284,3.25
11744,,
11745,3.0,3.0
11746,,
11748,,
11749,,
11751,,
11752,2.7142857142857144,3.5
11753,,
11754,3.5714285714285716,4.25
11755,2.0,3.0
11758,3.857142857142857,3.0
11759,3.7142857142857144,4.25
11760,3.0,3.75
11761,2.5714285714285716,3.5
11762,1.7142857142857142,3.75
11763,4.857142857142857,5.0
11764,3.857142857142857,3.0
11765,4.0,5.0
11766,4.142857142857143,5.0
11767,,
11768,2.142857142857143,2.75
11769,2.7142857142857144,3.0
11770,4.285714285714286,4.75
11771,,
11772,3.142857142857143,3.0
11773,,
11774,2.4285714285714284,3.25
11775,3.857142857142857,3.75
11777,2.7142857142857144,3.75
11779,2.2857142857142856,3.0
11780,,
11785,,
11786,3.7142857142857144,3.5
11787,,
11788,,
11789,2.857142857142857,3.5
11792,4.142857142857143,3.75
11793,2.857142857142857,3.75
11795,2.857142857142857,4.0
11796,4.285714285714286,3.75
11797,2.5714285714285716,2.75
11799,3.142857142857143,2.75
11803,2.5714285714285716,3.25
11804,4.0,3.5
11805,4.285714285714286,3.75
11806,3.0,3.5
11807,,
11808,3.4285714285714284,3.75
11809,2.5714285714285716,2.75
11811,4.0,5.0
11813,3.857142857142857,4.75
11814,3.2857142857142856,2.0
11815,3.2857142857142856,3.25
11816,,
11817,3.0,4.75
11822,2.7142857142857144,2.5
11823,,
11824,3.4285714285714284,3.5
11825,3.0,3.25
11826,3.4285714285714284,4.0
11828,2.5714285714285716,2.5
11829,3.857142857142857,4.75
11830,3.142857142857143,2.75
11831,1.7142857142857142,2.0
11832,3.0,3.0
11833,3.2857142857142856,4.75
11835,2.857142857142857,2.5
11836,,
11837,4.714285714285714,4.25
11838,,
11839,3.7142857142857144,3.75
11841,2.857142857142857,2.75
11842,2.7142857142857144,3.0
11843,3.857142857142857,4.75
11844,,
11845,3.0,3.0
11847,3.142857142857143,3.0
11848,3.5714285714285716,2.25
11849,4.142857142857143,4.5
11850,2.4285714285714284,3.0
11851,,
11852,2.857142857142857,4.5
11853,4.428571428571429,5.0
11855,3.4285714285714284,3.25
11856,4.571428571428571,5.0
11857,,
11858,3.0,3.0
11861,3.0,3.5
11863,2.857142857142857,3.75
11864,3.2857142857142856,3.25
11866,3.4285714285714284,4.0
11869,2.7142857142857144,4.0
11870,3.2857142857142856,3.0
11871,2.142857142857143,2.0
11873,3.2857142857142856,3.75
11878,,
11880,2.857142857142857,3.0
11881,4.857142857142857,4.0
11885,2.5714285714285716,4.75
11886,3.857142857142857,3.75
11887,3.2857142857142856,4.5
11888,4.571428571428571,4.5
11889,3.7142857142857144,5.0
11890,2.4285714285714284,3.25
11891,,
11892,3.4285714285714284,3.75
11893,3.142857142857143,3.25
11894,1.8571428571428572,3.25
11896,3.857142857142857,4.0
11897,3.857142857142857,3.75
11898,3.5714285714285716,4.5
11899,,
11900,2.857142857142857,3.75
11901,2.857142857142857,4.0
11902,3.0,3.25
11903,3.2857142857142856,4.0
11904,3.0,4.0
11906,1.0,1.0
11907,2.5714285714285716,3.75
11908,3.4285714285714284,3.75
11909,2.0,2.5
11910,3.0,3.25
11911,3.142857142857143,3.75
11912,3.0,4.0
11914,3.0,3.0
11915,3.5714285714285716,3.75
11916,3.857142857142857,4.25
11917,4.0,4.25
11918,3.5714285714285716,4.25
11919,3.0,3.0
11920,4.142857142857143,4.75
11921,,
11922,,
11923,3.857142857142857,4.25
11924,3.3333333333333335,3.5
11925,3.857142857142857,4.0
11926,2.5714285714285716,4.0
11927,3.857142857142857,3.5
11928,3.142857142857143,4.5
11929,3.142857142857143,4.0
11930,2.7142857142857144,3.0
11931,3.7142857142857144,3.75
11932,4.714285714285714,4.75
11933,,
11934,3.0,3.3333333333333335
11935,,
11936,2.7142857142857144,4.0
11937,2.0,2.5
11938,3.5714285714285716,4.0
11939,3.7142857142857144,4.5
11940,4.0,3.75
11941,3.4285714285714284,4.0
11942,3.857142857142857,3.75
11943,5.0,5.0
11944,4.428571428571429,3.75
11945,2.857142857142857,3.0
11946,2.5714285714285716,3.25
11947,4.0,4.0
11948,2.857142857142857,3.5
11949,3.5714285714285716,3.0
11950,,
11951,2.857142857142857,3.25
11952,4.285714285714286,4.25
11953,3.0,3.0
11954,3.0,4.0
11955,2.5714285714285716,2.75
11956,,
11957,3.5714285714285716,2.75
11958,3.4285714285714284,3.75
11959,3.5714285714285716,4.0
11960,3.142857142857143,3.25
11962,,
11963,,
11964,4.0,3.0
11966,2.4285714285714284,2.5
11967,3.5714285714285716,3.75
11968,,
11969,3.0,3.5
11970,3.857142857142857,5.0
11971,3.2857142857142856,3.75
11972,2.857142857142857,3.25
11973,4.142857142857143,5.0
11974,3.7142857142857144,4.25
11975,2.857142857142857,3.0
11976,3.5714285714285716,3.75
11977,3.4285714285714284,4.0
11978,3.5714285714285716,3.25
11979,3.5714285714285716,4.25
11980,3.4285714285714284,4.25
11981,3.7142857142857144,3.0
11982,3.142857142857143,3.75
11983,3.5714285714285716,3.25
11984,,
11985,3.5714285714285716,3.75
11986,2.857142857142857,3.0
11987,5.0,5.0
11988,4.142857142857143,4.25
11990,,
11991,1.1428571428571428,3.5
11992,,
11993,1.8571428571428572,2.5
11994,,
11995,2.7142857142857144,3.75
11997,2.142857142857143,3.75
11998,,
12000,2.5714285714285716,3.5
12001,,
12002,1.8571428571428572,3.0
12003,3.857142857142857,5.0
12004,4.571428571428571,4.75
12005,3.142857142857143,5.0
12006,4.142857142857143,5.0
12007,3.2857142857142856,3.75
12009,3.0,4.25
12011,1.0,1.5
12012,3.142857142857143,3.0
12014,3.0,3.75
12015,3.2857142857142856,3.0
12021,2.4285714285714284,4.25
12022,3.0,3.75
12024,3.0,4.25
12025,3.0,4.0
12026,3.4285714285714284,4.0
12027,3.4285714285714284,3.5
12029,2.5714285714285716,4.0
12030,2.857142857142857,2.5
12031,3.2857142857142856,3.0
12033,,
12036,5.0,5.0
12037,,
12038,3.2857142857142856,3.0
12040,2.7142857142857144,4.0
12041,3.2857142857142856,3.75
12042,3.142857142857143,2.25
12043,,
12044,2.4285714285714284,3.75
12045,3.2857142857142856,3.5
12046,2.857142857142857,3.0
12047,3.7142857142857144,4.0
12049,2.142857142857143,2.75
12050,2.5714285714285716,3.0
12052,1.1428571428571428,2.0
12054,3.5714285714285716,4.25
12055,3.2857142857142856,4.25
12056,1.4285714285714286,3.25
12057,2.7142857142857144,3.75
12059,3.142857142857143,4.5
12060,,
12062,,
12063,3.0,3.25
12064,2.5714285714285716,2.75
12065,4.285714285714286,3.25
12067,3.142857142857143,3.0
12068,3.2857142857142856,3.75
12072,2.857142857142857,3.5
12076,3.0,2.25
12077,,
12079,2.857142857142857,2.5
12082,2.5714285714285716,4.0
12084,2.4285714285714284,3.25
12085,1.5714285714285714,2.5
12086,2.0,3.75
12090,,
12091,2.5714285714285716,2.25
12092,2.2857142857142856,3.5
12094,4.142857142857143,4.75
12097,2.2857142857142856,3.0
12099,2.7142857142857144,3.75
12100,2.4285714285714284,2.25
12103,3.7142857142857144,4.0
12104,2.7142857142857144,3.75
12107,3.7142857142857144,4.75
12109,1.5714285714285714,2.5
12110,2.5714285714285716,4.25
12112,,
12113,3.7142857142857144,5.0
12116,,
12117,2.857142857142857,3.75
12118,,
12119,3.0,3.0
12120,2.5714285714285716,3.5
12122,,
12123,2.857142857142857,4.25
12124,,
12125,3.2857142857142856,3.75
12126,3.0,3.0
12127,1.8571428571428572,3.5
12129,3.4285714285714284,3.5
12131,3.4285714285714284,4.25
12132,3.857142857142857,5.0
12133,3.0,3.0
12134,2.7142857142857144,4.0
12135,1.4285714285714286,2.5
12140,2.2857142857142856,3.75
12142,2.0,2.75
12143,,
12144,2.7142857142857144,3.0
12145,2.7142857142857144,3.5
12146,1.4285714285714286,3.25
12147,2.2857142857142856,3.25
12151,2.5714285714285716,4.0
12153,,
12154,3.142857142857143,4.0
12155,2.2857142857142856,3.75
12157,2.7142857142857144,3.5
12159,,
12160,2.0,3.0
12162,3.0,2.25
12169,,
12170,2.857142857142857,3.5
12172,3.142857142857143,4.25
12175,3.7142857142857144,4.5
12178,3.4285714285714284,4.0
12180,4.428571428571429,4.25
12181,3.4285714285714284,3.5
12184,5.0,5.0
12185,3.4285714285714284,4.5
12186,,
12188,3.2857142857142856,3.25
12189,3.2857142857142856,4.0
12191,3.142857142857143,3.75
12193,4.142857142857143,4.5
12195,4.0,4.25
12196,2.2857142857142856,4.0
12197,3.7142857142857144,3.75
12199,2.4285714285714284,3.0
12200,2.5714285714285716,3.75
12202,2.4285714285714284,2.75
12203,2.2857142857142856,4.0
12206,,
12207,4.714285714285714,5.0
12208,2.2857142857142856,3.0
12211,4.142857142857143,4.0
12212,2.2857142857142856,3.5
12213,2.7142857142857144,2.25
12214,,
12215,3.857142857142857,4.0
12217,,
12218,1.0,1.0
12220,2.857142857142857,3.75
12221,4.285714285714286,4.75
12222,,
12223,3.0,4.5
12226,2.5714285714285716,3.75
12228,,
12229,3.4285714285714284,3.25
12230,2.2857142857142856,3.25
12231,3.0,4.25
12234,4.0,4.0
12235,3.2857142857142856,3.5
12236,2.5714285714285716,4.0
12237,2.0,4.0
12239,4.142857142857143,4.25
12240,3.857142857142857,4.25
12241,1.1428571428571428,2.0
12243,2.142857142857143,3.75
12244,3.7142857142857144,4.75
12247,2.7142857142857144,4.25
12248,2.7142857142857144,3.5
12253,1.7142857142857142,3.0
12254,2.857142857142857,3.25
12256,3.142857142857143,3.75
12257,3.7142857142857144,4.0
12259,1.8571428571428572,3.5
12260,2.4285714285714284,3.75
12261,2.857142857142857,2.75
12262,3.142857142857143,3.0
12263,2.2857142857142856,2.25
12264,3.0,4.5
12265,3.857142857142857,4.0
12266,2.7142857142857144,2.75
12267,2.5714285714285716,3.25
12268,3.0,3.0
12270,2.2857142857142856,4.0
12272,3.0,3.5
12273,2.0,4.0
12274,3.4285714285714284,3.0
12275,2.5714285714285716,4.0
12276,3.0,3.25
12277,3.2857142857142856,4.0
12278,2.4285714285714284,4.0
12279,2.4285714285714284,3.0
12280,2.4285714285714284,4.25
12282,2.7142857142857144,3.0
12284,4.142857142857143,4.5
12285,,
12286,1.8571428571428572,3.75
12289,3.142857142857143,3.25
12290,2.0,2.75
12291,2.8333333333333335,4.0
12292,1.5714285714285714,3.0
12293,4.142857142857143,4.75
12294,4.0,4.0
12296,2.142857142857143,3.5
12297,4.142857142857143,3.0
12298,1.1428571428571428,3.5
12299,3.2857142857142856,3.25
12300,2.2857142857142856,3.75
12301,2.857142857142857,4.0
12302,,
12303,3.0,3.5
12305,3.2857142857142856,3.75
12307,3.0,3.0
12309,2.4285714285714284,4.75
12310,2.0,4.0
12311,3.0,3.0
12312,3.0,3.25
12313,3.0,3.25
12314,2.0,3.25
12315,2.5714285714285716,3.5
12316,3.142857142857143,3.75
12317,2.2857142857142856,1.5
12318,2.4285714285714284,4.0
12319,3.0,3.5
12320,3.142857142857143,2.75
12322,3.142857142857143,3.0
12324,2.5714285714285716,2.25
12325,2.4285714285714284,4.0
12326,3.0,3.25
12327,2.142857142857143,3.0
12328,2.857142857142857,3.5
12329,2.0,3.5
12331,2.4285714285714284,3.75
12332,2.4285714285714284,3.75
12333,3.857142857142857,4.0
12334,3.0,3.0
12335,3.142857142857143,3.75
12337,3.0,4.25
12339,3.4285714285714284,3.75
12340,3.0,3.0
12341,3.0,3.5
12342,,
12343,2.0,4.0
12347,3.4285714285714284,3.75
12349,3.0,3.25
12350,3.2857142857142856,4.25
12351,2.7142857142857144,3.25
12352,,
12353,2.5714285714285716,3.75
12354,2.0,3.25
12357,4.285714285714286,4.0
12362,3.0,2.5
12363,4.714285714285714,4.75
12364,2.0,3.75
12365,3.0,3.75
12366,3.0,4.0
12367,3.7142857142857144,5.0
12368,1.0,2.75
12369,2.7142857142857144,2.25
12370,2.857142857142857,3.25
12371,3.2857142857142856,2.75
12372,2.857142857142857,3.5
12373,,
12375,3.5714285714285716,2.5
12376,2.2857142857142856,3.25
12377,,
12378,3.857142857142857,5.0
12379,3.2857142857142856,3.75
12380,4.833333333333333,5.0
12383,3.7142857142857144,5.0
12384,,
12385,3.2857142857142856,4.0
12386,4.714285714285714,4.25
12387,4.571428571428571,4.75
12388,4.0,4.25
12392,2.5714285714285716,2.5
12396,2.7142857142857144,2.5
12397,3.0,4.5
12398,2.7142857142857144,3.5
12399,1.0,3.5
12400,2.2857142857142856,3.75
12402,2.5714285714285716,4.25
12403,,
12404,3.5714285714285716,5.0
12405,2.0,2.5
12406,3.5714285714285716,5.0
12409,4.142857142857143,3.75
12410,1.7142857142857142,4.5
12413,2.5714285714285716,3.25
12414,3.0,3.5
12415,5.0,5.0
12417,3.0,4.5
12419,3.4285714285714284,4.0
12425,1.2857142857142858,2.75
12426,2.142857142857143,3.5
12427,,
12428,3.2857142857142856,4.0
12429,,
12430,2.857142857142857,3.5
12433,,
12436,3.0,3.75
12440,3.7142857142857144,3.0
12442,3.7142857142857144,3.25
12444,2.5714285714285716,3.5
12446,1.4285714285714286,1.0
12447,2.142857142857143,3.5
12448,,
12449,2.7142857142857144,3.25
12452,,
12453,3.0,3.0
12454,4.857142857142857,4.75
12456,3.5714285714285716,3.25
12458,,
12460,2.2857142857142856,3.75
12462,,
12463,2.0,1.0
12464,2.857142857142857,3.75
12465,3.7142857142857144,3.25
12466,3.857142857142857,4.25
12467,2.0,3.0
12468,3.0,3.0
12469,,
12470,1.2857142857142858,2.25
12471,,
12472,,
12473,2.7142857142857144,4.75
12475,2.5714285714285716,3.25
12478,2.7142857142857144,3.5
12479,2.7142857142857144,4.0
12484,2.857142857142857,3.75
12489,2.7142857142857144,3.5
12490,4.0,5.0
12492,1.8571428571428572,2.25
12493,,
12494,3.2857142857142856,4.5
12499,2.857142857142857,4.25
12500,3.142857142857143,4.0
12502,,
12503,,
12505,2.2857142857142856,2.5
12508,2.857142857142857,3.0
12509,3.0,3.5
12510,3.0,3.75
12512,3.0,4.25
12513,2.5714285714285716,4.0
12514,3.2857142857142856,3.5
12515,2.142857142857143,3.5
12516,,
12517,2.857142857142857,4.5
12518,3.2857142857142856,4.0
12520,,
12521,1.7142857142857142,2.5
12522,,
12523,3.7142857142857144,5.0
12524,2.142857142857143,3.25
12525,1.8571428571428572,4.0
12528,2.5714285714285716,4.5
12531,4.285714285714286,3.75
12532,3.857142857142857,4.75
12534,3.142857142857143,4.0
12535,3.0,3.5
12537,3.5714285714285716,4.5
12538,1.5714285714285714,2.5
12539,2.5714285714285716,3.25
12540,3.2857142857142856,4.25
12541,4.285714285714286,4.75
12542,1.8333333333333333,5.0
12543,,
12544,1.5714285714285714,2.5
12548,3.142857142857143,2.75
12550,2.857142857142857,4.0
12551,2.5714285714285716,4.0
12553,,
12556,2.7142857142857144,3.25
12558,3.5714285714285716,4.75
12560,,3.6666666666666665
12561,2.0,4.0
12562,3.5714285714285716,3.5
12563,3.4285714285714284,3.75
12564,1.2857142857142858,3.25
12565,2.2857142857142856,4.0
12566,3.4285714285714284,5.0
12567,3.142857142857143,4.0
12568,1.5714285714285714,2.0
12569,2.5714285714285716,4.0
12570,2.7142857142857144,3.0
12571,2.7142857142857144,4.75
12573,2.2857142857142856,2.0
12576,2.4285714285714284,3.5
12577,2.2857142857142856,3.5
12578,3.2857142857142856,3.25
12580,2.5714285714285716,3.0
12581,2.5714285714285716,3.25
12582,2.0,3.25
12583,3.142857142857143,4.25
12584,3.7142857142857144,4.0
12585,2.7142857142857144,3.25
12587,2.0,2.75
12588,3.5714285714285716,5.0
12589,2.0,2.0
12590,4.0,4.5
12592,3.5714285714285716,4.75
12593,3.4285714285714284,4.5
12594,4.714285714285714,5.0
12595,2.2857142857142856,3.5
12596,2.5714285714285716,3.25
12601,2.142857142857143,2.75
12606,3.142857142857143,4.0
12607,3.0,3.0
12609,3.5714285714285716,4.0
12610,2.5714285714285716,3.0
12611,2.2857142857142856,2.75
12612,4.142857142857143,5.0
12613,3.7142857142857144,4.0
12614,5.0,5.0
12615,2.857142857142857,3.75
12617,2.0,3.5
12618,3.857142857142857,4.5
12619,3.0,2.25
12620,3.0,3.5
12621,4.0,4.0
12622,3.5714285714285716,3.0
12623,3.4285714285714284,4.0
12625,2.7142857142857144,3.25
12626,3.0,4.25
12627,2.857142857142857,4.5
12628,2.4285714285714284,3.25
12629,2.857142857142857,3.5
12631,3.0,3.0
12632,3.2857142857142856,3.25
12633,2.5714285714285716,2.25
12634,2.857142857142857,4.0
12635,3.142857142857143,3.0
12636,3.0,3.75
12637,2.0,2.5
12638,1.1428571428571428,1.0
12639,1.8571428571428572,1.75
12641,3.0,4.25
12642,2.4285714285714284,3.25
12644,3.4285714285714284,4.5
12645,2.5714285714285716,3.75
12646,4.0,4.75
12647,2.857142857142857,3.75
12648,2.142857142857143,3.25
12651,4.285714285714286,4.0
12652,2.857142857142857,3.5
12653,2.7142857142857144,2.25
12656,2.857142857142857,4.75
12657,,
12658,2.5714285714285716,4.25
12659,2.0,4.25
12660,2.2857142857142856,3.5
12661,3.2857142857142856,4.0
12662,3.0,3.75
12665,,
12667,3.857142857142857,4.25
12668,,
12671,2.142857142857143,2.75
12672,2.7142857142857144,2.75
12675,,
12676,3.2857142857142856,3.25
12677,3.2857142857142856,3.0
12678,2.0,3.75
12679,2.5714285714285716,3.0
12680,2.857142857142857,3.25
12681,3.857142857142857,4.5
12682,3.142857142857143,3.0
12683,,
12684,3.142857142857143,4.0
12685,,
12687,2.142857142857143,3.75
12688,3.4285714285714284,4.5
12689,4.142857142857143,5.0
12690,2.142857142857143,3.25
12691,2.4285714285714284,3.5
12692,3.7142857142857144,4.0
12694,,
12696,1.0,2.5
12697,3.2857142857142856,3.25
12698,3.0,3.75
12699,2.2857142857142856,3.25
12701,2.0,2.75
12702,4.0,4.75
12704,2.5714285714285716,2.5
12705,3.142857142857143,3.0
12706,2.7142857142857144,3.75
12707,2.142857142857143,2.0
12710,2.4285714285714284,3.25
12711,3.0,3.5
12712,3.142857142857143,4.0
12713,2.0,2.0
12714,4.428571428571429,5.0
12716,2.857142857142857,4.25
12717,2.7142857142857144,2.5
12719,3.0,3.0
12720,3.2857142857142856,4.0
12721,2.0,3.5
12722,2.7142857142857144,3.5
12723,3.5714285714285716,3.75
12724,2.0,4.0
12725,3.2857142857142856,4.0
12726,3.5714285714285716,3.5
12727,3.142857142857143,3.0
12728,2.0,3.75
12729,2.7142857142857144,3.25
12730,3.0,2.0
12731,2.2857142857142856,3.0
12732,2.857142857142857,4.0
12733,2.5714285714285716,4.0
12734,1.8571428571428572,2.25
12735,3.0,3.75
12736,3.5714285714285716,3.5
12737,,
12739,1.1428571428571428,1.75
12740,3.0,3.75
12741,3.0,3.25
12742,2.142857142857143,3.0
12743,2.5714285714285716,3.5
12744,2.5714285714285716,2.5
12745,3.142857142857143,3.75
12746,4.285714285714286,4.0
12747,2.7142857142857144,3.5
12748,2.7142857142857144,4.0
12750,2.5714285714285716,3.5
12751,3.7142857142857144,4.0
12752,2.857142857142857,3.5
12753,3.0,3.0
12754,2.857142857142857,3.0
12755,3.7142857142857144,3.5
12756,3.7142857142857144,3.5
12757,2.4285714285714284,2.75
12758,2.857142857142857,1.5
12759,2.7142857142857144,3.0
12760,2.857142857142857,3.25
12761,3.857142857142857,4.25
12762,3.0,3.25
12763,4.0,4.0
12764,3.5714285714285716,4.5
12765,3.4285714285714284,3.5
12766,2.857142857142857,3.5
12767,2.7142857142857144,2.25
12768,3.142857142857143,2.25
12769,,
12771,3.142857142857143,3.25
12772,3.5714285714285716,4.0
12773,2.142857142857143,3.5
12775,3.857142857142857,5.0
12776,3.0,3.0
12777,2.857142857142857,3.25
12778,3.7142857142857144,3.25
12780,,4.25
12781,2.0,3.75
12782,3.7142857142857144,4.0
12783,3.2857142857142856,3.75
12786,3.0,5.0
12787,2.5714285714285716,2.75
12788,,
12789,,
12790,,
12791,,
12792,,
12794,3.0,4.25
12795,2.857142857142857,3.5
12796,4.285714285714286,4.0
12797,2.5714285714285716,2.75
12798,3.2857142857142856,3.75
12799,3.142857142857143,2.75
12800,2.142857142857143,2.75
12801,4.0,4.0
12802,1.2857142857142858,2.25
12804,3.4285714285714284,4.25
12805,2.7142857142857144,3.0
12806,2.857142857142857,3.5
12807,3.2857142857142856,4.5
12808,2.7142857142857144,3.25
12809,3.2857142857142856,5.0
12812,2.5714285714285716,3.5
12813,3.142857142857143,3.5
12814,3.0,2.5
12815,4.428571428571429,5.0
12816,4.0,4.0
12817,3.2857142857142856,4.25
12819,,
12820,4.0,3.75
12821,3.4285714285714284,5.0
12822,3.0,4.75
12823,2.7142857142857144,3.5
12825,3.0,3.0
12826,3.0,3.75
12827,1.0,1.0
12828,5.0,5.0
12829,1.2857142857142858,3.0
12831,2.4285714285714284,3.0
12832,1.0,1.0
12833,2.7142857142857144,3.75
12835,1.8571428571428572,2.0
12836,4.0,4.0
12837,3.0,3.0
12838,2.5714285714285716,3.25
12839,3.0,3.75
12840,2.857142857142857,3.25
12841,2.4285714285714284,4.0
12842,3.5714285714285716,4.25
12843,,
12844,2.7142857142857144,3.25
12846,3.4285714285714284,4.0
12848,2.857142857142857,3.75
12853,4.142857142857143,4.25
12856,3.142857142857143,3.75
12857,3.142857142857143,3.25
12859,3.857142857142857,3.75
12861,3.0,3.0
12862,2.857142857142857,4.5
12863,3.142857142857143,2.75
12864,2.5714285714285716,2.0
12866,3.2857142857142856,3.25
12867,3.142857142857143,4.0
12868,2.7142857142857144,3.0
12870,3.142857142857143,3.5
12871,3.142857142857143,3.75
12872,3.142857142857143,4.0
12873,3.142857142857143,4.5
12874,3.2857142857142856,3.75
12875,2.857142857142857,3.75
12876,2.7142857142857144,3.25
12877,4.0,3.25
12880,2.4285714285714284,3.25
12882,4.0,3.5
12883,2.2857142857142856,4.0
12884,2.7142857142857144,4.25
12886,2.142857142857143,3.5
12887,1.8571428571428572,2.25
12888,3.4285714285714284,3.5
12889,,
12890,4.0,4.0
12891,1.1428571428571428,3.0
12892,3.142857142857143,3.5
12893,2.7142857142857144,4.0
12895,2.7142857142857144,4.25
12896,3.7142857142857144,3.5
12898,,
12900,3.857142857142857,3.75
12901,,
12903,,
12905,3.0,3.0
12906,4.0,4.75
12908,3.142857142857143,4.5
12909,5.0,4.0
12911,3.2857142857142856,3.25
12912,,
12913,2.857142857142857,3.25
12914,,
12915,3.4285714285714284,3.25
12916,,
12918,2.7142857142857144,3.25
12922,3.142857142857143,3.25
12923,3.142857142857143,3.25
12924,3.0,3.0
12925,1.1428571428571428,2.0
12928,3.2857142857142856,3.25
12929,3.0,3.75
12931,,
12932,2.7142857142857144,5.0
12933,2.5714285714285716,5.0
12934,,
12935,,
12936,,
12937,3.5714285714285716,3.5
12938,4.142857142857143,5.0
12940,3.0,2.0
12941,,
12942,,
12943,2.857142857142857,3.0
12944,2.7142857142857144,3.5
12945,2.5714285714285716,3.5
12946,,
12947,3.0,3.0
12949,3.0,3.0
12950,2.7142857142857144,4.0
12952,2.142857142857143,3.5
12953,2.2857142857142856,3.25
12957,2.142857142857143,4.25
12958,2.857142857142857,3.5
12961,2.0,4.25
12962,3.4285714285714284,3.25
12964,2.4285714285714284,4.25
12965,2.5714285714285716,2.25
12966,1.7142857142857142,2.0
12967,2.857142857142857,4.0
12968,1.8571428571428572,1.0
12969,1.8571428571428572,3.5
12970,2.857142857142857,3.25
12971,2.7142857142857144,4.5
12972,2.0,3.0
12973,1.2857142857142858,2.75
12974,2.0,2.75
12975,3.0,3.0
12977,2.142857142857143,2.0
12978,3.4285714285714284,4.0
12980,2.857142857142857,3.5
12981,3.0,3.0
12982,3.7142857142857144,4.5
12983,2.7142857142857144,3.5
12984,2.0,2.5
12985,3.142857142857143,3.25
12986,3.142857142857143,2.75
12987,2.5714285714285716,4.5
12988,3.0,4.0
12989,1.8571428571428572,4.333333333333333
12991,3.2857142857142856,4.0
12993,3.5714285714285716,4.0
12994,3.5714285714285716,3.75
12995,3.0,3.0
12996,3.5714285714285716,5.0
13001,3.142857142857143,2.5
13003,3.0,2.75
13004,1.0,1.25
13007,2.857142857142857,4.0
13009,3.5714285714285716,4.5
13010,2.7142857142857144,3.25
13011,1.0,2.25
13012,4.0,4.5
13013,2.0,3.25
13014,3.4285714285714284,4.75
13015,2.4285714285714284,3.25
13017,2.7142857142857144,4.5
13018,3.142857142857143,4.0
13019,2.857142857142857,2.5
13020,,
13021,3.0,3.75
13022,2.142857142857143,3.0
13023,2.0,3.5
13024,,
13025,2.142857142857143,3.0
13026,3.0,3.0
13027,2.4285714285714284,4.25
13029,2.4285714285714284,3.5
13031,2.7142857142857144,4.0
13033,2.142857142857143,3.75
13036,3.2857142857142856,3.75
13038,2.4285714285714284,3.25
13039,2.2857142857142856,3.5
13040,1.0,1.5
13041,1.5714285714285714,2.5
13044,1.8571428571428572,3.0
13048,1.8571428571428572,3.75
13049,2.7142857142857144,4.75
13050,,
13051,3.5714285714285716,3.5
13052,3.4285714285714284,4.0
13060,3.857142857142857,4.0
13062,3.0,3.5
13063,5.0,5.0
13065,2.142857142857143,3.0
13068,1.0,2.5
13070,2.0,3.25
13071,2.4285714285714284,4.0
13072,2.0,3.75
13073,,
13074,2.7142857142857144,3.5
13076,2.857142857142857,3.5
13077,2.2857142857142856,4.5
13078,,
13079,3.857142857142857,3.25
13081,5.0,5.0
13082,3.0,3.0
13083,,
13084,2.7142857142857144,3.25
13085,3.0,3.0
13086,,
13087,3.0,3.25
13088,1.0,1.0
13089,3.0,3.0
13090,2.142857142857143,3.0
13093,3.2857142857142856,4.0
13095,3.142857142857143,3.5
13096,,
13097,,
13098,,
13101,2.5714285714285716,3.0
13103,2.142857142857143,1.75
13104,4.0,4.25
13107,3.0,4.0
13109,1.7142857142857142,2.0
13117,3.4285714285714284,3.25
13118,3.0,3.0
13119,2.7142857142857144,3.0
13123,3.0,3.0
13124,3.5714285714285716,4.0
13126,2.4285714285714284,2.5
13128,2.857142857142857,4.0
13129,3.0,3.5
13130,2.857142857142857,3.25
13131,3.7142857142857144,3.5
13133,1.0,1.0
13136,2.2857142857142856,3.0
13137,3.0,3.0
13141,2.2857142857142856,2.25
13143,3.0,3.0
13144,3.857142857142857,3.25
13145,2.4285714285714284,2.75
13146,,
13147,1.5714285714285714,2.5
13148,3.0,4.0
13149,5.0,4.5
13150,3.1666666666666665,4.0
13151,3.0,3.0
13152,3.857142857142857,4.5
13153,3.0,3.0
13157,2.7142857142857144,2.75
13164,3.857142857142857,4.0
13171,3.4285714285714284,5.0
13179,2.2857142857142856,3.25
13180,2.0,1.75
13183,3.142857142857143,3.75
13186,2.7142857142857144,2.0
13196,2.4285714285714284,3.0
13198,3.4285714285714284,3.75
13200,3.0,2.75
13201,2.5714285714285716,3.25
13202,3.5714285714285716,2.0
13204,2.2857142857142856,3.75
13206,1.5714285714285714,1.25
13207,2.4285714285714284,3.5
13208,5.0,5.0
13209,4.0,4.0
13210,1.8571428571428572,3.5
13211,2.4285714285714284,3.25
13212,3.0,3.0
13213,3.0,4.0
13214,2.857142857142857,3.0
13216,2.0,3.0
13218,3.0,3.0
13219,2.4285714285714284,3.75
13220,3.0,3.0
13221,1.8571428571428572,3.0
13222,3.4285714285714284,3.75
13223,2.0,2.0
13224,2.8333333333333335,2.75
13225,3.0,3.0
13227,4.285714285714286,5.0
